identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
bestbuy-1d840bad96219a2c483e07d502af000d,Canon - EOS 77D DSLR Camera with EF-S 18-135mm IS USM Lens - Black - Front_Zoom,USD,1499.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5774/5774260_sd.jpg,,0013803286502,,,4.8,,10
bestbuy-1e1dc143119f5e0c4deaa9d7ac3f9583,Canon - EOS M6 Mirrorless Camera with EF-M 15-45mm f/3.5-6.3 IS STM Zoom Lens - Silver - Front_Zoom,USD,899.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5774/5774285_sd.jpg,,0013803286823,,,4.7,,16
bestbuy-1e7969c673a012084c9f9bbe0e9794c0,Panasonic - LUMIX G5 16.1-Megapixel Digital Mirrorless Camera (Body Only) - Black - Angle_Standard,USD,599.99,Panasonic,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/1502/1502434_ra.jpg,,0885170098794,,,5,,1
bestbuy-1f1a64606cda087f1b511f89b26db0c8,Polaroid - Snap 10.0-Megapixel Digital Camera - Navy Blue - Front_Zoom,USD,99.99,Polaroid,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4415/4415907_sd.jpg,,0840102135398,,,4.1,,1070
bestbuy-20754e711b4a3f55d75f175dbb91809a,Ricoh - Theta V 360-Degree Digital Camera - Metallic Gray - Angle_Zoom,USD,399.99,Ricoh,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6096/6096201_rd.jpg,,0026649107252,,,4.1,,7
bestbuy-2111c4f4f6a96170651e8af744cbb706,Canon - EOS M6 Mirrorless Camera with EF-M 18-150mm f/3.5-6.3 IS STM Zoom Lens - Black - Front_Zoom,USD,1279.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5774/5774301_sd.jpg,,0013803286717,,,4,,1
bestbuy-21a60395b96a39a59e2fb3d132b5b85d,Fujifilm - instax mini 9 Instant Film Camera - Smokey Purple - Front_Zoom,USD,56.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6077/6077700_sd.jpg,,0074101035353,,,4.6,,3129
bestbuy-21c10f8617db9b9a959376c30d485036,Canon - EOS Rebel T7i DSLR Camera with EF-S 18-55mm IS STM Lens Video Creator Kit - Black - Front_Zoom,USD,899.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5886/5886203_sd.jpg,,0660685172524,,,4.9,,27
bestbuy-21f65d0931a213ec0ea1af43297aef2a,Fujifilm - instax Mini 70 Instant Film Camera - Stardust Gold - Front_Zoom,USD,119.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5396/5396400_sd.jpg,,0074101029048,,,4.8,,24
bestbuy-239b2bed55930613da27e4c3f077b94e,Sony - Alpha a77 II DSLR Camera with 16-50mm Lens and Vertical Grip - Black - Angle_Standard,USD,2099.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/1529/1529013_ra.jpg,,0027242284050,,,,,
bestbuy-23d2f876cc6ebc8c6491b46f3757928d,Canon - EOS Rebel T7i DSLR Camera (Body Only) - Black - Front_Zoom,USD,749.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5774/5774239_sd.jpg,,0013803286496,,,4.9,,24
bestbuy-241dc52ded992a97e73d9d0c5b2da802,Ricoh - Theta S 360 Degree Digital Camera - Black - Angle_Zoom,USD,296.99,Ricoh,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4595/4595161_rd.jpg,,0026649107207,,,4.4,,98
bestbuy-246edc4b88fc629d6bb90c6c45547ca1,Nikon - D3400 DSLR Camera with AF-P DX 18-55mm G VR and 70-300mm G ED Lenses - Red - Front_Zoom,USD,599.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5580/5580130_sd.jpg,,0018208015740,,,4.7,,2533
bestbuy-247e7bdd47261a138d635807f7a54a79,Canon - VIXIA HF R800 HD Flash Memory Camcorder - White - Angle_Zoom,USD,249.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5715/5715606_rd.jpg,,0013803288537,,,4.5,,415
