identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
cliftoncameras-de9e244619c3294229a77f207f582b30,Canon EOS 5DS R Body Only,GBP,3449.00,Canon,,http://schema.org/InStock,"
50.6 megapixel full frame CMOS sensor without low-pass filter, print fine-art quality images to A0 and beyond.             	     ",/uploads/products/canon5dsrbody.png,,,,,,,
cliftoncameras-69f294f236f6108ac9dea922662eef88,Ricoh Theta SC - Pink,GBP,199.00,Ricoh,,http://schema.org/InStock,"
The Ricoh Theta SC allows users to easily transfer captured 360-degree images to smartphones and tablet computers. It also lets them upload their images to the theta360.com dedicated website and then share them on social networks, or upload 360-degree videos directly to Facebook and YouTube.             	     ",/uploads/variants/RicohThetaSCPink.png,,,,,,,
cliftoncameras-0eeeb356fdce6db0cd26c79c859cd064,DJI Phantom 4 Pro+,GBP,1699.00,DJI Drones,,http://schema.org/InStock,"
An uprated camera is equipped with a 1-inch 20-megapixel sensor capable of shooting 4K/60fps video and Burst Mode stills at 14 fps. A 5.5in 1080p screen integrated with the Phantom 4 Pro+ offers 1000 cd/m2 of brightness, more than twice as bright as conventional smart devices. It makes bright, vivid colors easily visible in direct sunlight. With this screen, a mobile device is not required, simplifying pre-flight preparations.             	     ",/uploads/products/Phantom4ProPlus.png,,,,,,,
cliftoncameras-4d6dccd2a29c15226bb1a9849120c330,Nikon Coolpix A10 Digital Camera - Red,GBP,79.00,Nikon,,http://schema.org/InStock,"
The easy and intuitive operation of the COOLPIX A10 makes taking great photos fun. With an easy-hold grip and simple-to-operate button layout, it’s designed for simplicity. A NIKKOR 5x optical zoom lets you capture great facial expressions and always fit friends into group shots.             	     ",/uploads/variants/NikonA10DigitalCameraRed.png,,,,,,,
cliftoncameras-d41034286b8994e7b0f35b8b4610065d,DJI Goggles RE Pagoda Antenna SMA,GBP,9.00,DJI Drones,,http://schema.org/InStock,"
The Pagoda Antenna (SMA interface) is a 5.8 GHz Left Hand Circular Polarized (LHCP) omnidirectional antenna, which can be connected to Goggles RE's SMA interface to obtain better signal reception by working with the built-in antennas.             	     ",/uploads/products/DJIGogglesREPagodaAntennaSMA.png,,,,,,,
cliftoncameras-23242358716629b91fd514f9e2079eff,Canon IXUS 185 - Silver,GBP,99.00,Canon,,http://schema.org/InStock,"
Put point and shoot simplicity in your pocket with fantastic quality results using this slim and stylish 20.0 Megapixel IXUS with 8x optical zoom, 16x ZoomPlus, Easy Auto and instant HD movies. Have fun with easy creative modes.             	     ",/uploads/variants/NEWixussilver185rotated.png,,,,,,,
cliftoncameras-7713e335c30a9e0a8f0c36fad9629c9e,Leica SOFORT Instant Camera Strap - Orange,GBP,15.25,Leica,,http://schema.org/InStock,"
Complement your Leica Sofort Camera with a matching carrying strap. Following Leica tradition, carrying straps are always high-quality and ergonomically designed.             	     ",/uploads/products/LeicaSofortStrapsGroup.png,,,,,,,
cliftoncameras-d6263c874613d6c1f92820c02f783a74,Sony Cyber-Shot RX10 III Digital Camera,GBP,1299.00,Sony,,http://schema.org/InStock,"
Together, a large-aperture 24-600mm1 F2.4-4 optical 25x zoom lens and 1.0-type stacked CMOS sensor make subjects stand out beautifully, even when shot in extreme close-up.             	     ",/uploads/products/SonyRX10IIITempImage.png,,,,,,,
cliftoncameras-ac914ae0137acf56b967ec040111f361,Polar Pro Zenmuse X3 Filters 3-Pack - For Inspire 1 & Osmo,GBP,69.99,Polar Pro,,http://schema.org/InStock,"
Fits DJI Osmo/Osmo+ and Inspire 1 (X3 and Z3) cameras
Filter set includes: CP, ND8, and ND16 filters
Ultra-light filters weigh 7g (CP) and 5.8 g (ND) for smooth gimbal operation
HD glass delivers outstanding clarity
Precision threaded aircraft aluminum frame             	     ",/uploads/products/DJIOSMOFiltersPolarPro3Pack.png,,,,,,,
cliftoncameras-76cb9b2af2ae402c531d66e8ce55ccab,Leica SOFORT Instant Camera Case - Brown,GBP,25.50,Leica,,http://schema.org/InStock,"
Leica Black Case provides perfect protection for the Leica Sofort Camera in every situation.             	     ",/uploads/products/SOFORTcaseblackfront.png,,,,,,,
