identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
bhphotovideo-2b1b7791c7c246ba0d2ce64001e5c604,H6D-400c MS Medium Format DSLR Camera,,,Hasselblad,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/hasselblad_h_3013775_h6d_400c_multi_shot_medium_format_1384729.jpg,,,,,5.0,5,1
bhphotovideo-2b5d8d5babbd83cb84e3de1d6a26c614,PowerShot G5 X Digital Camera with PIXMA PRO-100 Printer Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g5_x_digital_1204013.jpg,,,,,,,
bhphotovideo-2cbee2a43e6ffd1bc4c29a4a096995ee,EOS M6 Mirrorless Digital Camera with 15-45mm Lens Video Creator Kit and Deluxe Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_m6_mirrorless_digital_1391879.jpg,,,,,,,
bhphotovideo-2d2220a121a2eea41886204252824509,Cyber-shot DSC-WX500 Digital Camera Deluxe Kit (Black),,,Sony,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/sony_cyber_shot_dsc_wx500_digital_camera_1164561.jpg,,,,,,,
bhphotovideo-2db58f908c67d22bef74fca501012815,"Alpha a6300 Mirrorless Digital Camera (Body Only, Silver)",,,Sony,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/sony_ilce_6300_s_alpha_a6300_mirrorless_digital_1383464.jpg,,,,,,,
bhphotovideo-2e03db5022f56a8d88c66563a248809a,EOS 77D DSLR Camera (Body Only),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images1500x1500/canon_eos_77d_dslr_camera_1318281.jpg,,,,,4.8,5,31
bhphotovideo-2e8199dc896bcc2d00b214b6f459ce49,Pop Instant Print Digital Camera with ZINK Paper and Memory Card Kit (Pink),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_pop_instant_print_digital_1380542.jpg,,,,,,,
bhphotovideo-2ed0e2a953dca1e3a654fdf30246db93,WG-50 Digital Camera Deluxe Kit (Orange),,,Ricoh,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/ricoh_wg_50_digital_camera_basic_1345964.jpg,,,,,,,
bhphotovideo-2ee93271b295e247ef4a75cc24049733,EOS Rebel T5i DSLR Camera with 18-55mm and 55-250mm Lenses Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_rebel_t5i_dslr_1213686.jpg,,,,,4.7,5,3
bhphotovideo-303f6303f553452bcd5f28dae8943f26,K-1 DSLR Camera with 24-70mm Lens Kit,,,Pentax,NewCondition,,,https://www.bhphotovideo.com/images/images1000x1000/pentax_k_1_dslr_camera_with_1295153.jpg,,,,,5.0,5,5
bhphotovideo-304479e4ad2ceb6e331e9448abb576e5,PowerShot ELPH 180 Digital Camera Deluxe Kit (Silver),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_elph_180_digital_1225962.jpg,,,,,,,
bhphotovideo-307270183444a248183fdda46ea58514,Snap Touch Instant Digital Camera (Black),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_polstb_snap_touch_instant_digital_1265048.jpg,,,,,3.6,5,7
bhphotovideo-30a8e53ac204317af1591e9b4432b5c4,X-A3 Mirrorless Digital Camera with 16-50mm Lens Basic Kit (Silver),,,Fujifilm,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/fujifilm_x_a3_mirrorless_digital_camera_1358789.jpg,,,,,,,
bhphotovideo-31c3f77c1b00f7cc0c45ac7eacb93741,EOS 77D DSLR Camera Body with Inkjet Printer Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_77d_dslr_camera_1342088.jpg,,,,,,,
bhphotovideo-31c6b653c2bce9da381d07f3d4c52f2e,iTT28 Digital Camera (Black),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2000x2000/polaroid_itt28_blk_polaroid_20_1mp_with_3_0_1318553.jpg,,,,,1.0,5,1
bhphotovideo-31eb3c2860b46cab51275204a570bda8,EOS Rebel T7i DSLR Camera with 18-55mm and 55-250mm Lenses Video Creator Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_rebel_t7i_dslr_1342723.jpg,,,,,,,
bhphotovideo-32d70e2d435fb2da11f7d6a9a2d477ed,D810 DSLR Camera with 24-120mm Lens,,,Nikon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/nikon_1556_d810_dslr_camera_with_1116768.jpg,,,,,4.9,5,46
bhphotovideo-32dc8fb877b779c4a060f1e8423ee553,Lumix DMC-G7 Mirrorless Micro Four Thirds Digital Camera with 14-42mm and 45-150mm Lenses Kit (Black),,,Panasonic,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/panasonic_lumix_dmc_g7_mirrorless_micro_1149658.jpg,,,,,,,
bhphotovideo-33cdbe672a67dea5f3cbe28d1c79e605,H6D Medium Format Camera Body with HV 90X-II Viewfinder,,,Hasselblad,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/hasselblad_h_3013766_h6d_spare_camera_body_1366020.jpg,,,,,,,
bhphotovideo-34380b6bc4eb3ecdca53ad1d657c5120,Alpha a7 III Mirrorless Digital Camera with 24-70mm Lens and Vertical Grip Kit,,,Sony,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/sony_alpha_a7_iii_mirrorless_1395515.jpg,,,,,,,
bhphotovideo-3483269fbd3884ded98c647603fff204,Pop Instant Print Digital Camera (White),,,Polaroid,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/polaroid_polpop1w_pop_instant_print_digital_1369925.jpg,,,,,,,
bhphotovideo-34be4d7d330acd862fde3b86d938d021,PowerShot G9 X Mark II Digital Camera Deluxe Kit (Silver),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g9_x_mark_1321602.jpg,,,,,,,
bhphotovideo-35074032325e53ed916bf605a9d3f30f,PowerShot G1 X Mark II Digital Camera with PIXMA PRO-100 Inkjet Printer Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_powershot_g1_x_mark_1342101.jpg,,,,,,,
bhphotovideo-3566da146fdbee797bb9b1c51553d075,EOS 5D Mark III DSLR Camera (Body Only),,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images1000x1000/Canon_5260A002_EOS_5D_Mark_III_847545.jpg,,,,,4.8,5,1643
bhphotovideo-35c40de90af44c898959aac913094591,X100F Digital Cameras with Free Accessory Kit (Black),,,Fujifilm,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/fujifilm_x100f_digital_cameras_with_1377578.jpg,,,,,4.0,5,2
bhphotovideo-3696a310314ba7160789027490e8a9a0,TL2 Mirrorless Digital Camera (Silver),,,Leica,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/leica_18188_tl2_mirrorless_digital_camera_1348986.jpg,,,,,4.3,5,3
bhphotovideo-378e41d3e86b7a5ae6786f27804b955a,EOS Rebel T6 DSLR Camera with 18-55mm Lens Basic Kit,,,Canon,NewCondition,,,https://www.bhphotovideo.com/images/images2500x2500/canon_eos_rebel_t6_dslr_1297282.jpg,,,,,5.0,5,5
