identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
flipkart-274a754b56d31ca6a44dab246f741e54,,,,,,,,,,,,,,,
flipkart-2795116d517975486b62723db67e060f,"SJCAM SJ6 LEGEND AIR 2018 CorebikerZ LEGEND Air 4K 24fps HD Notavek 96660 Waterproof Action Camera 2.0"" Touch Screen Sports & Action Camera",,,SJCAM,,,,https://rukminim1.flixcart.com/image/128/128/jc9egsw0/camera/p/v/g/sjcam-sj6-legend-air-2018-sj6-legend-air-2018-corebikerz-sports-original-imafffgzefnfdvgc.jpeg?q=70,,,,,,,
flipkart-27a8ec7b4dfca0c2d00571489f1ad695,Andoer AN5000 AN5 Sports and Action Camera,,,Andoer,,,,https://rukminim1.flixcart.com/image/128/128/jcuu2kw0/sports-action-camera/h/7/5/an5-an5000-an5000-andoer-original-imaffvjehqadbhca.jpeg?q=70,,,,,,,
flipkart-27c0e5b53e1068ab0a5c55f4c16f5f29,,,,,,,,,,,,,,,
flipkart-28107deee88f0ecc54c0ae6f299595d5,,,,,,,,,,,,,,,
flipkart-2847f14319281831f0923439f6b0bd8a,Sony W830 Point & shoot Point & Shoot Camera,,,Sony,,,,https://rukminim1.flixcart.com/image/128/128/jaij3bk0/camera/m/z/u/sony-cybershot-w830-point-shoot-original-imafy2q3fgrqzudn.jpeg?q=70,,,,,4.1,,4
flipkart-286eebe5b9a109760a56e73bd95a1cb3,,,,,,,,,,,,,,,
flipkart-28ff2db08e1553bd3e0f5e4f6a086006,Sjcam M10 Wifi Mini Cube Wide-Angle 170 degree Cam-1.5 Inch Ultra HD Display Waterproof 12MP 1080p HD Camcorder-Car Dash 170 Degree HD wide-angle lens Sports & Action Camera,,,Sjcam,,,,https://rukminim1.flixcart.com/image/128/128/camera/g/k/v/sjcam-outdoor-m10-wifi-mini-cube-wide-angle-170-degree-cam-1-5-original-imaejjfhytyfngez.jpeg?q=70,,,,,4.2,,2
flipkart-2934102652bc104111998c73a572caa1,IBS 30M Under Water Waterproof 2 inch LCD Display 12 Wide Angle Lens Full Sports AC56 1080P Ultra HD Sports & Action Camera,,,IBS,,,,https://rukminim1.flixcart.com/image/128/128/j1pbc7k0/camera/h/m/z/ibs-under-water-30m-under-water-waterproof-2-inch-lcd-display-12-original-imaet54adaphjpeh.jpeg?q=70,,,,,3.2,,2
flipkart-29d0d993334da35629ac66bbfc0042b9,"SJCAM SJ6 LEGEND Adjustable Viewing Angle: 166°
H= 120° V=89° Sports & Action Camera",,,SJCAM,,,,https://rukminim1.flixcart.com/image/128/128/jcnovbk0/camera/7/j/y/sjcam-sj6-legend-sj6-legend-sports-action-original-imaffqhba58kzdtt.jpeg?q=70,,,,,4.2,,17
