identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
cameta-04b7d6ef71687ae7c3bbed3a1f5d40c7,Nikon D3400 Digital SLR Camera & 18-55mm VR DX AF-P Zoom Lens (Red) with 32GB Card + Case + Flash + Battery & Charger + Tripod + Tele/Wide Lens Kit,USD,599.95,NIKON,,,Nikon D3400 Digital SLR Camera & 18-55mm VR DX AF-P Zoom Lens (Red) with 32GB Card + Case + Flash + Battery & Charger + Tripod + Tele/Wide Lens Kit,https://s3.amazonaws.com/images.cameta.com/productimages/nikon/digital/slr/d3400_18-55_red_kit04_94534_a.jpg,,,,,,,
cameta-04cfc7abdf92290208d46800d3d30b01,Nikon D5600 Wi-Fi Digital SLR Camera & 18-55mm VR DX AF-P Lens with Sigma 70-300mm Lens + 64GB Card + Case + Flash + Battery + Tripod + Filters + Kit,USD,905.99,NIKON,,,Nikon D5600 Wi-Fi Digital SLR Camera & 18-55mm VR DX AF-P Lens with Sigma 70-300mm Lens + 64GB Card + Case + Flash + Battery + Tripod + Filters + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/nikon/digital/slr/d5600_18-55_kit20a_96569_a.jpg,,,,,,,
cameta-0505277631d0dd2826837c928bd87ae0,Nikon Coolpix W300 4K Wi-Fi Shock & Waterproof Digital Camera (Yellow),USD,386.95,NIKON,,,Nikon Coolpix W300 4K Wi-Fi Shock & Waterproof Digital Camera (Yellow),https://s3.amazonaws.com/images.cameta.com/productimages/nikon/digital/pointshoot/w300_yellow_01_98523_a.jpg,,,,,,,
cameta-050f42ebc81becc10071fcc634adcb71,Nikon D5600 Wi-Fi Digital SLR Camera with 18-55mm VR & 70-300mm DX AF-P Lenses,USD,846.95,NIKON,,,Nikon D5600 Wi-Fi Digital SLR Camera with 18-55mm VR & 70-300mm DX AF-P Lenses,https://s3.amazonaws.com/images.cameta.com/productimages/nikon/digital/slr/d5600_18-55_70-300_01_96342_a.jpg,,,,,,,
cameta-050f4d6d9e06a474eeb11b9324d1a3a1,Canon EOS M6 Wi-Fi Digital ILC Camera & EF-M 18-150mm IS STM Lens (Black) with 64GB Card + Backpack + Battery & Charger + Tripod + 3 UV/CPL/ND8 Filters + Kit,USD,"1,279.99",CANON,,,Canon EOS M6 Wi-Fi Digital ILC Camera & EF-M 18-150mm IS STM Lens (Black) with 64GB Card + Backpack + Battery & Charger + Tripod + 3 UV/CPL/ND8 Filters + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/canon/digital/eos-m/eos-m6_18-150mm_black_kit02_97253_a.jpg,,,,,,,
cameta-0521800ff109e19406146a56967156c7,Fujifilm X-E3 4K Digital Camera & 18-55mm XF Lens (Silver) with 64GB Card + Case + Battery & Charger + Tripod + UV Filter + Tele/Wide Len Kit,USD,"1,299.95",FUJIFILM,,,Fujifilm X-E3 4K Digital Camera & 18-55mm XF Lens (Silver) with 64GB Card + Case + Battery & Charger + Tripod + UV Filter + Tele/Wide Len Kit,https://s3.amazonaws.com/images.cameta.com/productimages/fuji/digital/mirrorless/x-e3_18-55_silver_kit01_99909_a.jpg,,,,,,,
cameta-052da332833daa1507fad9852a9dd616,Sony Alpha A6000 Wi-Fi Digital Camera & 16-50mm Lens (White) with 32GB Card + Case + Battery/Charger + Tripod + Tele/Wide Lens Kit,USD,645.99,SONY,,,Sony Alpha A6000 Wi-Fi Digital Camera & 16-50mm Lens (White) with 32GB Card + Case + Battery/Charger + Tripod + Tele/Wide Lens Kit,https://s3.amazonaws.com/images.cameta.com/productimages/sony/digital/slr/a6000_16-50_white_kit03a_86037_a.jpg,,,,,,,
cameta-053094bc2c3039ffd0ee7ef417c25716,Panasonic Lumix DC-G9 4K Wi-Fi Digital Camera Body with DMW-BGG9 Battery Grip + 64GB Card + Battery + Case + Flash + LED Light + Tripod + Kit,USD,"1,699.99",PANASONIC,,,Panasonic Lumix DC-G9 4K Wi-Fi Digital Camera Body with DMW-BGG9 Battery Grip + 64GB Card + Battery + Case + Flash + LED Light + Tripod + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/panasonic/digital/mirrorless/dc-g9_body_kit11a_100946_a.jpg,,,,,,,
cameta-0558136bc408aedde83e4a2bd910070b,Nikon Coolpix W100 Wi-Fi Shock & Waterproof Digital Camera (White) with 32GB Card + Case + Floating Handle + Kit,USD,195.99,NIKON,,,Nikon Coolpix W100 Wi-Fi Shock & Waterproof Digital Camera (White) with 32GB Card + Case + Floating Handle + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/nikon/digital/pointshoot/w100_white_kit06a_100088_a.jpg,,,,,,,
cameta-05633a76aa03ef97d8524044335b8972,Olympus OM-D E-M5 Mark II Micro 4/3 Digital Camera Body (Black) with 12-40mm f/2.8 PRO & 40-150mm Lenses + 64GB Card + Case + Battery/Charger Kit,USD,"1,789.99",OLYMPUS,,,Olympus OM-D E-M5 Mark II Micro 4/3 Digital Camera Body (Black) with 12-40mm f/2.8 PRO & 40-150mm Lenses + 64GB Card + Case + Battery/Charger Kit,https://s3.amazonaws.com/images.cameta.com/productimages/olympus/digital/om-d/e-m5_ii_body_black_kit11_87096_a.jpg,,,,,,,
