identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
focuscamera-02c4db8cc159bb6b5ecb5ee404859e6b,"Panasonic Lumix DMC-ZS60S Digital Camera Bundle (Certified Refurbished/ Silver)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  DMC-ZS60S-RB
                                
	                                                                
                                         |  Condition:
                                        Certified Refurbished",,,Panasonic,,,,https://cdn3.focuscamera.com/media/product/f4c/panasonic-lumix-dmc-zs60s-digital-camera-bundle-certified-refurbished-silver-dmc-zs60s-rb-8a9.jpg,,,,,,,
focuscamera-03196c02bb698fb5b07ddb42c572a62f,"Canon PowerShot G3 X 20.2 Megapixel Digital Camera with 64GB Accessory Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ACANG3XK1",,,Canon,,,,https://cdn3.focuscamera.com/media/product/66e/canon-powershot-g3-x-20-2-megapixel-digital-camera-with-64gb-accessory-bundle-acang3xk1-f80.jpg,,,,,,,
focuscamera-0345e8fac96bac31082db73f3ef41f0d,"Panasonic Lumix DC-ZS70K 20.3 Megapixel 4K Digital Camera (Black)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  DMC-ZS70K",,,Panasonic,,,,https://cdn3.focuscamera.com/media/product/9f5/panasonic-lumix-dc-zs70k-20-3-megapixel-4k-digital-camera-black-dmc-zs70k-6ff.jpg,,,,,,,
focuscamera-039edef50aae433934970cb96d205ef5,"Nikon Coolpix A900 Digital Camera (Black) with 16GB Card + Kit
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ANIKA900BK1",,,Nikon,,,,https://cdn3.focuscamera.com/media/product/892/nikon-coolpix-a900-digital-camera-black-with-16gb-card-kit-anika900bk1-a6e.jpg,,,,,,,
focuscamera-040b691564f5549f5a937f7f3081b2e1,"Leica CL Anodized Aluminum Wi-Fi Digital Rangefinder Camera (Black)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  19301-LEICA",,,Leica,,,,https://cdn3.focuscamera.com/media/product/731/leica-cl-anodized-aluminum-wi-fi-digital-rangefinder-camera-black-19301-leica-523.jpg,,,,,,,
focuscamera-042d60002ba6d22131d1a5dad5f3d745,"Sony Alpha a6000 Mirrorless Camera w/16-50mm & 50mm Lens & 32GB 4-Pack Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  A6000WMBDL2",,,Sony,,,,https://cdn3.focuscamera.com/media/product/9e3/sony-alpha-a6000-mirrorless-camera-w-16-50mm-50mm-lens-32gb-4-pack-bundle-a6000wmbdl2-825.jpg,,,,,,,
focuscamera-04534c5bd44d3b20b1beb4b90db5ee77,"Sony RX0 Ultra-Compact Waterproof and Shockproof Digital Camera
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  DSCRX0",,,Sony,,,,https://cdn3.focuscamera.com/media/product/ae1/sony-rx0-ultra-compact-waterproof-and-shockproof-digital-camera-dscrx0-a35.jpg,,,,,,,
focuscamera-0481f2e5c5cf3f3587586a0f137c121b,"Polaroid IE090 18MP Waterproof Digital Camera (Blue)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  IE090-BLU",,,Polaroid,,,,https://cdn3.focuscamera.com/media/product/9be/polaroid-ie090-18mp-waterproof-digital-camera-blue-ie090-blu-6ec.jpg,,,,,,,
focuscamera-04b15c0d085b105fd943e2f82eda80d9,"Canon T7i w/ 32GB 4 lens KIt (18-55mm, 55-250mm, 58mm Wide Angle & Telephoto)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ACANT7I185555250K1",,,Canon,,,,https://cdn3.focuscamera.com/media/product/48e/canon-t7i-w-32gb-4-lens-kit-18-55mm-55-250mm-58mm-wide-angle-telephoto-acant7i185555250k1-514.jpg,,,,,,,
focuscamera-04dc603ee4227f8b63b48cd0bf6c6f94,"Sony Alpha a6300 Mirrorless Camera w/ 16-50mm & 55-210mm Lenses
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ILCE6300LB-SEL55210B",,,Sony,,,,https://cdn3.focuscamera.com/media/product/c4e/sony-alpha-a6300-mirrorless-camera-w-16-50mm-55-210mm-lenses-ilce6300lb-sel55210b-e5f.jpg,,,,,,,
